Common_Name	Scientific_Name	Subspecies	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Analysis_Number	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Inclusive_Prey_Taxon	Prey_Name_ITIS_ID	Prey_Name_Status	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet	Diet_Type	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Entered_By	Source
Common Murre	Uria aalge	NA	Alcidae	eBird Clements Checklist v2019	NA	NA	NA	NA	NA	Alaska	Gulf of Alaska	marine	NA	NA	NA	1983	NA	1	Animalia					Osmeridae	Mallotus	Mallotus villosus	yes			NA	NA	capelin	0.3	Wt_or_Vol	NA	166	NA	NA	"Data seems to be copied from a paper cited as 'Sanger 1983', which does not match any listed reference, and the closest reference (sanger, GA (1983). Diets and food web relationships of seabirds in the Gulf of Alaska and adjacent marine regions. In Environmental assessment of the Alaskan continental shelf. Final reports of the principal investigators, vol. 45 pp. 631-711, Anchorage, Alaska: NOAA, National Ocean Service) is not available online"	IRE	"Vermeer, K., S. G. Sealy, and G. A. Sanger. 1987. Feeding ecology of Alcidae in the eastern North Pacific Ocean. Pages 189-227 in Seabirds: feeding ecology and role in marine ecosystems. (Croxall, J. P., Ed.) Cambridge Univ. Press, Cambridge, U.K."
Common Murre	Uria aalge	NA	Alcidae	eBird Clements Checklist v2019	NA	NA	NA	NA	NA	Alaska	Gulf of Alaska	marine	NA	NA	NA	1983	NA	1	Animalia					Ammodytidae	Ammodytes	Ammodytes hexapterus	yes			NA	NA	Pacific sand lance	0.22	Wt_or_Vol	NA	166	NA	NA	"Data seems to be copied from a paper cited as 'Sanger 1983', which does not match any listed reference, and the closest reference (sanger, GA (1983). Diets and food web relationships of seabirds in the Gulf of Alaska and adjacent marine regions. In Environmental assessment of the Alaskan continental shelf. Final reports of the principal investigators, vol. 45 pp. 631-711, Anchorage, Alaska: NOAA, National Ocean Service) is not available online"	IRE	"Vermeer, K., S. G. Sealy, and G. A. Sanger. 1987. Feeding ecology of Alcidae in the eastern North Pacific Ocean. Pages 189-227 in Seabirds: feeding ecology and role in marine ecosystems. (Croxall, J. P., Ed.) Cambridge Univ. Press, Cambridge, U.K."
Common Murre	Uria aalge	NA	Alcidae	eBird Clements Checklist v2019	NA	NA	NA	NA	NA	Alaska	Gulf of Alaska	marine	NA	NA	NA	1983	NA	1	Animalia					Gadidae	Gadus	Gadus chalcogrammus	yes			NA	NA	walleye pollock	0.14	Wt_or_Vol	NA	166	NA	NA	"Data seems to be copied from a paper cited as 'Sanger 1983', which does not match any listed reference, and the closest reference (sanger, GA (1983). Diets and food web relationships of seabirds in the Gulf of Alaska and adjacent marine regions. In Environmental assessment of the Alaskan continental shelf. Final reports of the principal investigators, vol. 45 pp. 631-711, Anchorage, Alaska: NOAA, National Ocean Service) is not available online"	IRE	"Vermeer, K., S. G. Sealy, and G. A. Sanger. 1987. Feeding ecology of Alcidae in the eastern North Pacific Ocean. Pages 189-227 in Seabirds: feeding ecology and role in marine ecosystems. (Croxall, J. P., Ed.) Cambridge Univ. Press, Cambridge, U.K."
Common Murre	Uria aalge	NA	Alcidae	eBird Clements Checklist v2019	NA	NA	NA	NA	NA	Alaska	Gulf of Alaska	marine	NA	NA	NA	1983	NA	1	Animalia			Mysida					yes			NA	NA	mysids	0.08	Wt_or_Vol	NA	166	NA	NA	"Data seems to be copied from a paper cited as 'Sanger 1983', which does not match any listed reference, and the closest reference (sanger, GA (1983). Diets and food web relationships of seabirds in the Gulf of Alaska and adjacent marine regions. In Environmental assessment of the Alaskan continental shelf. Final reports of the principal investigators, vol. 45 pp. 631-711, Anchorage, Alaska: NOAA, National Ocean Service) is not available online"	IRE	"Vermeer, K., S. G. Sealy, and G. A. Sanger. 1987. Feeding ecology of Alcidae in the eastern North Pacific Ocean. Pages 189-227 in Seabirds: feeding ecology and role in marine ecosystems. (Croxall, J. P., Ed.) Cambridge Univ. Press, Cambridge, U.K."
Common Murre	Uria aalge	NA	Alcidae	eBird Clements Checklist v2019	NA	NA	NA	NA	NA	Alaska	Gulf of Alaska	marine	NA	NA	NA	1983	NA	1	Animalia					Euphausiidae			yes			NA	NA	euphausiids	0.04	Wt_or_Vol	NA	166	NA	NA	"Data seems to be copied from a paper cited as 'Sanger 1983', which does not match any listed reference, and the closest reference (sanger, GA (1983). Diets and food web relationships of seabirds in the Gulf of Alaska and adjacent marine regions. In Environmental assessment of the Alaskan continental shelf. Final reports of the principal investigators, vol. 45 pp. 631-711, Anchorage, Alaska: NOAA, National Ocean Service) is not available online"	IRE	"Vermeer, K., S. G. Sealy, and G. A. Sanger. 1987. Feeding ecology of Alcidae in the eastern North Pacific Ocean. Pages 189-227 in Seabirds: feeding ecology and role in marine ecosystems. (Croxall, J. P., Ed.) Cambridge Univ. Press, Cambridge, U.K."
Common Murre	Uria aalge	NA	Alcidae	eBird Clements Checklist v2019	NA	NA	NA	NA	NA	Alaska	Gulf of Alaska	marine	NA	NA	NA	1983	NA	1	Animalia					Pandalidae			yes			NA	NA	pandalids	0.04	Wt_or_Vol	NA	166	NA	NA	"Data seems to be copied from a paper cited as 'Sanger 1983', which does not match any listed reference, and the closest reference (sanger, GA (1983). Diets and food web relationships of seabirds in the Gulf of Alaska and adjacent marine regions. In Environmental assessment of the Alaskan continental shelf. Final reports of the principal investigators, vol. 45 pp. 631-711, Anchorage, Alaska: NOAA, National Ocean Service) is not available online"	IRE	"Vermeer, K., S. G. Sealy, and G. A. Sanger. 1987. Feeding ecology of Alcidae in the eastern North Pacific Ocean. Pages 189-227 in Seabirds: feeding ecology and role in marine ecosystems. (Croxall, J. P., Ed.) Cambridge Univ. Press, Cambridge, U.K."
Thick-billed Murre	Uria lomvia	NA	Alcidae	eBird Clements Checklist v2019	NA	NA	NA	NA	NA	Alaska	Gulf of Alaska	marine	NA	NA	NA	1983	NA	2	Animalia	Mollusca	Cephalopoda						yes			NA	NA	cephalopods	0.26	Wt_or_Vol	NA	38	NA	NA	"Data seems to be copied from a paper cited as 'Sanger 1983', which does not match any listed reference, and the closest reference (sanger, GA (1983). Diets and food web relationships of seabirds in the Gulf of Alaska and adjacent marine regions. In Environmental assessment of the Alaskan continental shelf. Final reports of the principal investigators, vol. 45 pp. 631-711, Anchorage, Alaska: NOAA, National Ocean Service) is not available online"	IRE	"Vermeer, K., S. G. Sealy, and G. A. Sanger. 1987. Feeding ecology of Alcidae in the eastern North Pacific Ocean. Pages 189-227 in Seabirds: feeding ecology and role in marine ecosystems. (Croxall, J. P., Ed.) Cambridge Univ. Press, Cambridge, U.K."
Thick-billed Murre	Uria lomvia	NA	Alcidae	eBird Clements Checklist v2019	NA	NA	NA	NA	NA	Alaska	Gulf of Alaska	marine	NA	NA	NA	1983	NA	2	Animalia					Osmeridae	Mallotus	Mallotus villosus	yes			NA	NA	capelin	0.17	Wt_or_Vol	NA	38	NA	NA	"Data seems to be copied from a paper cited as 'Sanger 1983', which does not match any listed reference, and the closest reference (sanger, GA (1983). Diets and food web relationships of seabirds in the Gulf of Alaska and adjacent marine regions. In Environmental assessment of the Alaskan continental shelf. Final reports of the principal investigators, vol. 45 pp. 631-711, Anchorage, Alaska: NOAA, National Ocean Service) is not available online"	IRE	"Vermeer, K., S. G. Sealy, and G. A. Sanger. 1987. Feeding ecology of Alcidae in the eastern North Pacific Ocean. Pages 189-227 in Seabirds: feeding ecology and role in marine ecosystems. (Croxall, J. P., Ed.) Cambridge Univ. Press, Cambridge, U.K."
Thick-billed Murre	Uria lomvia	NA	Alcidae	eBird Clements Checklist v2019	NA	NA	NA	NA	NA	Alaska	Gulf of Alaska	marine	NA	NA	NA	1983	NA	2	Animalia					Hyperiidae			yes			NA	NA	hyperiid amphipods	0.16	Wt_or_Vol	NA	38	NA	NA	"Data seems to be copied from a paper cited as 'Sanger 1983', which does not match any listed reference, and the closest reference (sanger, GA (1983). Diets and food web relationships of seabirds in the Gulf of Alaska and adjacent marine regions. In Environmental assessment of the Alaskan continental shelf. Final reports of the principal investigators, vol. 45 pp. 631-711, Anchorage, Alaska: NOAA, National Ocean Service) is not available online"	IRE	"Vermeer, K., S. G. Sealy, and G. A. Sanger. 1987. Feeding ecology of Alcidae in the eastern North Pacific Ocean. Pages 189-227 in Seabirds: feeding ecology and role in marine ecosystems. (Croxall, J. P., Ed.) Cambridge Univ. Press, Cambridge, U.K."
Thick-billed Murre	Uria lomvia	NA	Alcidae	eBird Clements Checklist v2019	NA	NA	NA	NA	NA	Alaska	Gulf of Alaska	marine	NA	NA	NA	1983	NA	2	Animalia				Pleocyemata				yes			NA	NA	crangid and pandalid shrimps	0.12	Wt_or_Vol	NA	38	NA	NA	"Data seems to be copied from a paper cited as 'Sanger 1983', which does not match any listed reference, and the closest reference (sanger, GA (1983). Diets and food web relationships of seabirds in the Gulf of Alaska and adjacent marine regions. In Environmental assessment of the Alaskan continental shelf. Final reports of the principal investigators, vol. 45 pp. 631-711, Anchorage, Alaska: NOAA, National Ocean Service) is not available online"	IRE	"Vermeer, K., S. G. Sealy, and G. A. Sanger. 1987. Feeding ecology of Alcidae in the eastern North Pacific Ocean. Pages 189-227 in Seabirds: feeding ecology and role in marine ecosystems. (Croxall, J. P., Ed.) Cambridge Univ. Press, Cambridge, U.K."
