Common_Name	Scientific_Name	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet_By_Wt_or_Vol	Fraction_Diet_By_Items	Fraction_Occurrence	Fraction_Diet_Unspecified	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Source
Common_Name	Scientific_Name	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet_By_Wt_or_Vol	Fraction_Diet_By_Items	Fraction_Occurrence	Fraction_Diet_Unspecified	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Source
Cordilleran Flycatcher	Empidonax occidentalis	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Colorado	San Isabel National Forest	Coniferous forest	NA	1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Coleoptera								0.04	0.25			96	23	1	stomach contents		Beaver and Baldwin 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers. Condor 77: 1-13.
Cordilleran Flycatcher	Empidonax occidentalis	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Colorado	San Isabel National Forest	Coniferous forest	NA	1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Coleoptera		Cleridae							0.01			96	23	1	stomach contents		Beaver and Baldwin 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers. Condor 77: 1-13.
Cordilleran Flycatcher	Empidonax occidentalis	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Colorado	San Isabel National Forest	Coniferous forest	NA	1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Coleoptera		Curculionidae							0.02			96	23	1	stomach contents		Beaver and Baldwin 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers. Condor 77: 1-13.
Cordilleran Flycatcher	Empidonax occidentalis	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Colorado	San Isabel National Forest	Coniferous forest	NA	1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Coleoptera		Scarabeidae 							0.01			96	23	1	stomach contents		Beaver and Baldwin 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers. Condor 77: 1-13.
Cordilleran Flycatcher	Empidonax occidentalis	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Colorado	San Isabel National Forest	Coniferous forest	NA	1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Coleoptera		Unidentified							0.21			96	23	1	stomach contents		Beaver and Baldwin 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers. Condor 77: 1-13.
Cordilleran Flycatcher	Empidonax occidentalis	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Colorado	San Isabel National Forest	Coniferous forest	NA	1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Diptera	Brachycera							0.25	0.31			96	23	1	stomach contents		Beaver and Baldwin 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers. Condor 77: 1-13.
Cordilleran Flycatcher	Empidonax occidentalis	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Colorado	San Isabel National Forest	Coniferous forest	NA	1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Diptera	Brachycera	Empididae							0.0093			96	23	1	stomach contents		Beaver and Baldwin 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers. Condor 77: 1-13.
Cordilleran Flycatcher	Empidonax occidentalis	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Colorado	San Isabel National Forest	Coniferous forest	NA	1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Diptera	Brachycera	Rhagionidae							0.0403			96	23	1	stomach contents		Beaver and Baldwin 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers. Condor 77: 1-13.
Cordilleran Flycatcher	Empidonax occidentalis	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Colorado	San Isabel National Forest	Coniferous forest	NA	1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Diptera	Brachycera	Syrphidae							0.0093			96	23	1	stomach contents		Beaver and Baldwin 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers. Condor 77: 1-13.
Cordilleran Flycatcher	Empidonax occidentalis	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Colorado	San Isabel National Forest	Coniferous forest	NA	1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Diptera	Brachycera	Tabanidae							0.031			96	23	1	stomach contents		Beaver and Baldwin 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers. Condor 77: 1-13.
Cordilleran Flycatcher	Empidonax occidentalis	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Colorado	San Isabel National Forest	Coniferous forest	NA	1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Diptera	Brachycera	Unidentified							0.2201			96	23	1	stomach contents		Beaver and Baldwin 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers. Condor 77: 1-13.
