Common_Name	Scientific_Name	Subspecies	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Analysis_Number	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Inclusive_Prey_Taxon	Prey_Name_ITIS_ID	Prey_Name_Status	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet	Diet_Type	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Entered_By	Source
Snow Bunting	Plectrophenax nivalis		Calcariidae	eBird Clements Checklist v 2018						United States	Multiple	Tundra	1		4		Winter; Spring	1	Plantae	Tracheophyta	Magnoliopsida	Poales		Poaceae			no					Grain	0.33	items		46		stomach contents	"Previously called ""Snowflake"" by author; data mainly obtained from Ontario, Wisconsin, Michigan, and New York"	GG	"Judd, S. O. 1901. The relation of sparrows to agriculture. U.S. Department of Agriculture, Biological Survey Bulletin 15:1-98."
Snow Bunting	Plectrophenax nivalis		Calcariidae	eBird Clements Checklist v 2018						United States	Multiple	Tundra	1		4		Winter; Spring	1	Plantae	Tracheophyta	Magnoliopsida						no				seed	Weed seed	0.66	items		46		stomach contents		GG	"Judd, S. O. 1901. The relation of sparrows to agriculture. U.S. Department of Agriculture, Biological Survey Bulletin 15:1-98."
Snow Bunting	Plectrophenax nivalis		Calcariidae	eBird Clements Checklist v 2018						United States	Multiple	Tundra	1		4		Winter; Spring	1	Plantae	Tracheophyta	Magnoliopsida	Poales		Poaceae			no				seed	Grass seed	0.01	items		46		stomach contents		GG	"Judd, S. O. 1901. The relation of sparrows to agriculture. U.S. Department of Agriculture, Biological Survey Bulletin 15:1-98."
Lapland Longspur	Calcarius lapponicus		Calcariidae	eBird Clements Checklist v 2018						United States	Multiple	Tundra	12		5		Winter; Spring	1	Animalia	Arthropoda	Insecta						yes					Insects	0.06	items		113		stomach contents		GG	"Judd, S. O. 1901. The relation of sparrows to agriculture. U.S. Department of Agriculture, Biological Survey Bulletin 15:1-98."
Lapland Longspur	Calcarius lapponicus		Calcariidae	eBird Clements Checklist v 2018						United States	Multiple	Tundra	12		5		Winter; Spring	1	Plantae	Tracheophyta	Magnoliopsida						no				seed	Weed seed	0.67	items		113		stomach contents		GG	"Judd, S. O. 1901. The relation of sparrows to agriculture. U.S. Department of Agriculture, Biological Survey Bulletin 15:1-98."
Lapland Longspur	Calcarius lapponicus		Calcariidae	eBird Clements Checklist v 2018						United States	Multiple	Tundra	12		5		Winter; Spring	1	Plantae	Tracheophyta	Magnoliopsida	Poales		Poaceae	Panicum		yes					Millet	0.19	items		113		stomach contents		GG	"Judd, S. O. 1901. The relation of sparrows to agriculture. U.S. Department of Agriculture, Biological Survey Bulletin 15:1-98."
Lapland Longspur	Calcarius lapponicus		Calcariidae	eBird Clements Checklist v 2018						United States	Multiple	Tundra	12		5		Winter; Spring	1	Plantae	Tracheophyta	Magnoliopsida	Poales		Poaceae			no					Grain	0.08	items		113		stomach contents		GG	"Judd, S. O. 1901. The relation of sparrows to agriculture. U.S. Department of Agriculture, Biological Survey Bulletin 15:1-98."
Seaside sparrow	Ammospiza maritima		Passerellidae	eBird Clements Checklist v 2018						United States Atlantic coast	Multiple	Wetland					NA	1	Animalia	Arthropoda	Insecta						yes					Insects	0.61	items		81		stomach contents		GG	"Judd, S. O. 1901. The relation of sparrows to agriculture. U.S. Department of Agriculture, Biological Survey Bulletin 15:1-98."
Seaside sparrow	Ammospiza maritima		Passerellidae	eBird Clements Checklist v 2018						United States Atlantic coast	Multiple	Wetland					NA	1	Animalia	Arthropoda	Arachnida						yes					Spiders	0.1	items		81		stomach contents		GG	"Judd, S. O. 1901. The relation of sparrows to agriculture. U.S. Department of Agriculture, Biological Survey Bulletin 15:1-98."
Seaside sparrow	Ammospiza maritima		Passerellidae	eBird Clements Checklist v 2018						United States Atlantic coast	Multiple	Wetland					NA	1	Plantae	Tracheophyta	Magnoliopsida	Poales		Poaceae			no				seed	Grass seed	0.29	items		81		stomach contents		GG	"Judd, S. O. 1901. The relation of sparrows to agriculture. U.S. Department of Agriculture, Biological Survey Bulletin 15:1-98."
Lark sparrow	Chondestes grammacus		Passerellidae	eBird Clements Checklist v 2018						United States	Multiple		4		2		Spring; Summer; Fall; Winter	1	Animalia	Arthropoda	Insecta	Orthoptera	Caelifera	Acrididea			yes					Grasshopper	0.14	items		167		stomach contents	Multiple plain and prairie regions of US; Study excludes March	GG	"Judd, S. O. 1901. The relation of sparrows to agriculture. U.S. Department of Agriculture, Biological Survey Bulletin 15:1-98."
Lark sparrow	Chondestes grammacus		Passerellidae	eBird Clements Checklist v 2018						United States	Multiple		4		2		Spring; Summer; Fall; Winter	1	Animalia	Arthropoda	Insecta						yes					Insects	0.13	items		167		stomach contents		GG	"Judd, S. O. 1901. The relation of sparrows to agriculture. U.S. Department of Agriculture, Biological Survey Bulletin 15:1-98."
Lark sparrow	Chondestes grammacus		Passerellidae	eBird Clements Checklist v 2018						United States	Multiple		4		2		Spring; Summer; Fall; Winter	1	Plantae	Tracheophyta	Magnoliopsida	Poales		Poaceae			no					Grain	0.13	items		167		stomach contents		GG	"Judd, S. O. 1901. The relation of sparrows to agriculture. U.S. Department of Agriculture, Biological Survey Bulletin 15:1-98."
Lark sparrow	Chondestes grammacus		Passerellidae	eBird Clements Checklist v 2018						United States	Multiple		4		2		Spring; Summer; Fall; Winter	1	Plantae	Tracheophyta	Magnoliopsida	Poales		Poaceae			no				seed	Grass seed	0.21	items		167		stomach contents		GG	"Judd, S. O. 1901. The relation of sparrows to agriculture. U.S. Department of Agriculture, Biological Survey Bulletin 15:1-98."
Lark sparrow	Chondestes grammacus		Passerellidae	eBird Clements Checklist v 2018						United States	Multiple		4		2		Spring; Summer; Fall; Winter	1	Plantae	Tracheophyta	Magnoliopsida						no				seed	Weed seed	0.39	items		167		stomach contents		GG	"Judd, S. O. 1901. The relation of sparrows to agriculture. U.S. Department of Agriculture, Biological Survey Bulletin 15:1-98."
Tree sparrow	Spizelloides arborea		Passerellidae	eBird Clements Checklist v 2018						United States	Multiple		10		5		Fall; Winter; Spring	1	Animalia	Arthropoda	Insecta						yes					Insects	0.02	items		517		stomach contents		GG	"Judd, S. O. 1901. The relation of sparrows to agriculture. U.S. Department of Agriculture, Biological Survey Bulletin 15:1-98."
