Common_Name	Scientific_Name	Subspecies	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Unidentified	Prey_Name_ITIS_ID	Prey_Name_Status	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet	Diet_Type	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Entered_By	Source
Black-Capped Vireo	Vireo atricapilla	NA	Vireonidae	American Ornithologists' Union 7th Ed. (incl. 58th suppl.)	NA	NA	NA	NA	NA	Oklahoma	Caddo County	Coniferous forest; deciduous forest; shrubland	9	1954	9	1954	Fall	Plantae	NA	NA	NA	NA	NA	NA	NA	Yes			NA	Seed	NA	0.45	Items	9	11	7	Stomach contents		JC	"Graber, J. W. 1961. Distribution, habitat requirements, and life history of the Black-capped Vireo (Vireo atricapilla). Ecol. Monogr. 31:313-336."
Black-Capped Vireo	Vireo atricapilla	NA	Vireonidae	American Ornithologists' Union 7th Ed. (incl. 58th suppl.)	NA	NA	NA	NA	NA	Oklahoma	Caddo County	Coniferous forest; deciduous forest; shrubland	9	1954	9	1954	Fall	Animalia	Arthropoda	Insecta	Orthoptera	NA	NA	NA	NA	No			NA	NA	NA	2.25	Items	9	11	7	Stomach contents		JC	"Graber, J. W. 1961. Distribution, habitat requirements, and life history of the Black-capped Vireo (Vireo atricapilla). Ecol. Monogr. 31:313-336."
Black-Capped Vireo	Vireo atricapilla	NA	Vireonidae	American Ornithologists' Union 7th Ed. (incl. 58th suppl.)	NA	NA	NA	NA	NA	Oklahoma	Caddo County	Coniferous forest; deciduous forest; shrubland	9	1954	9	1954	Fall	Animalia	Arthropoda	Insecta	Coleoptera	NA	NA	NA	NA	No			NA	NA	NA	1.8	Items	9	11	7	Stomach contents		JC	"Graber, J. W. 1961. Distribution, habitat requirements, and life history of the Black-capped Vireo (Vireo atricapilla). Ecol. Monogr. 31:313-336."
Black-Capped Vireo	Vireo atricapilla	NA	Vireonidae	American Ornithologists' Union 7th Ed. (incl. 58th suppl.)	NA	NA	NA	NA	NA	Oklahoma	Caddo County	Coniferous forest; deciduous forest; shrubland	9	1954	9	1954	Fall	Animalia	Arthropoda	Insecta	Lepidoptera	NA	NA	NA	NA	No			NA	NA	NA	4.5	Items	9	11	7	Stomach contents		JC	"Graber, J. W. 1961. Distribution, habitat requirements, and life history of the Black-capped Vireo (Vireo atricapilla). Ecol. Monogr. 31:313-336."
Black-Capped Vireo	Vireo atricapilla	NA	Vireonidae	American Ornithologists' Union 7th Ed. (incl. 58th suppl.)	NA	NA	NA	NA	NA	Mexico	Nayarit	Coniferous forest; deciduous forest; shrubland	12	1955	12	1955	Winter	Plantae	NA	NA	NA	NA	NA	NA	NA	Yes			NA	Seed	NA	11	Items	22	11	7	Stomach contents		JC	"Graber, J. W. 1961. Distribution, habitat requirements, and life history of the Black-capped Vireo (Vireo atricapilla). Ecol. Monogr. 31:313-336."
Black-Capped Vireo	Vireo atricapilla	NA	Vireonidae	American Ornithologists' Union 7th Ed. (incl. 58th suppl.)	NA	NA	NA	NA	NA	Mexico	Nayarit	Coniferous forest; deciduous forest; shrubland	12	1955	12	1955	Winter	Animalia	Arthropoda	Insecta	Odonata	NA	NA	NA	NA	No			NA	NA	NA	1.98	Items	22	11	7	Stomach contents		JC	"Graber, J. W. 1961. Distribution, habitat requirements, and life history of the Black-capped Vireo (Vireo atricapilla). Ecol. Monogr. 31:313-336."
Black-Capped Vireo	Vireo atricapilla	NA	Vireonidae	American Ornithologists' Union 7th Ed. (incl. 58th suppl.)	NA	NA	NA	NA	NA	Mexico	Nayarit	Coniferous forest; deciduous forest; shrubland	12	1955	12	1955	Winter	Animalia	Arthropoda	Insecta	Coleoptera	NA	NA	NA	NA	No			NA	NA	NA	0.22	Items	22	11	7	Stomach contents		JC	"Graber, J. W. 1961. Distribution, habitat requirements, and life history of the Black-capped Vireo (Vireo atricapilla). Ecol. Monogr. 31:313-336."
Black-Capped Vireo	Vireo atricapilla	NA	Vireonidae	American Ornithologists' Union 7th Ed. (incl. 58th suppl.)	NA	NA	NA	NA	NA	Mexico	Nayarit	Coniferous forest; deciduous forest; shrubland	12	1955	12	1955	Winter	Animalia	Arthropoda	Insecta	Lepidoptera	NA	NA	NA	NA	No			NA	NA	NA	8.8	Items	22	11	7	Stomach contents		JC	"Graber, J. W. 1961. Distribution, habitat requirements, and life history of the Black-capped Vireo (Vireo atricapilla). Ecol. Monogr. 31:313-336."
Black-Capped Vireo	Vireo atricapilla	NA	Vireonidae	American Ornithologists' Union 7th Ed. (incl. 58th suppl.)	NA	NA	NA	NA	NA	Mexico	Nayarit	Coniferous forest; deciduous forest; shrubland	12	1955	12	1955	Winter	Plantae	NA	NA	NA	NA	NA	NA	NA	Yes			NA	Seed	NA	13.8	Items	23	11	7	Stomach contents		JC	"Graber, J. W. 1961. Distribution, habitat requirements, and life history of the Black-capped Vireo (Vireo atricapilla). Ecol. Monogr. 31:313-336."
Black-Capped Vireo	Vireo atricapilla	NA	Vireonidae	American Ornithologists' Union 7th Ed. (incl. 58th suppl.)	NA	NA	NA	NA	NA	Mexico	Nayarit	Coniferous forest; deciduous forest; shrubland	12	1955	12	1955	Winter	Animalia	Arthropoda	Arachnida	Araneae	NA	NA	NA	NA	Yes			NA	NA	NA	1.15	Items	23	11	7	Stomach contents		JC	"Graber, J. W. 1961. Distribution, habitat requirements, and life history of the Black-capped Vireo (Vireo atricapilla). Ecol. Monogr. 31:313-336."
Black-Capped Vireo	Vireo atricapilla	NA	Vireonidae	American Ornithologists' Union 7th Ed. (incl. 58th suppl.)	NA	NA	NA	NA	NA	Mexico	Nayarit	Coniferous forest; deciduous forest; shrubland	12	1955	12	1955	Winter	Animalia	Arthropoda	Insecta	Hemiptera	Heteroptera	NA	NA	NA	No			NA	NA	NA	1.15	Items	23	11	7	Stomach contents		JC	"Graber, J. W. 1961. Distribution, habitat requirements, and life history of the Black-capped Vireo (Vireo atricapilla). Ecol. Monogr. 31:313-336."
